Wall time,Step,Value
1677075891.624978,16590,0.01176214125007391
1677075932.6494648,16661,0.008970361202955246
1677075934.9594784,16665,0.037978772073984146
1677075953.436008,16697,0.01298703532665968
1677075981.7356145,16746,0.02461535483598709
1677076011.769144,16798,0.018258731812238693
1677076017.5441663,16808,0.013881899416446686
1677076018.1232088,16809,0.030542898923158646
1677076301.2021463,16834,0.008658421225845814
1677076306.4041774,16843,0.02350015938282013
1677076314.4908743,16857,0.017882145941257477
1677076338.754452,16899,0.034736473113298416
1677076353.2082183,16924,0.009442799724638462
1677076396.5365784,16999,0.038082484155893326
1677076435.2339435,17066,0.04114558920264244
1677076453.1376424,17097,0.025260550901293755
1677076472.7712457,17131,0.01356123760342598
1677076486.0622041,17154,0.010377940721809864
1677076508.0088341,17192,0.007990851067006588
1677076510.8970313,17197,0.02769414894282818
1677076513.782633,17202,0.02111944742500782
1677076535.1533704,17239,0.04614434018731117
1677076539.7743034,17247,0.015134839341044426
1677076547.8561506,17261,0.01365490723401308
1677076554.2087831,17272,0.020628735423088074
1677076564.608009,17290,0.04103376343846321
1677076565.7647607,17292,0.018220052123069763
1677076579.043721,17315,0.011030010879039764
1677076579.6230347,17316,0.03104749321937561
1677076580.199088,17317,0.06689415872097015
1677076581.9312956,17320,0.0314706414937973
1677076592.9024203,17339,0.0063238684087991714
1677076613.1173258,17374,0.014578473754227161
1677076622.9416628,17391,0.03517909348011017
1677076631.0255396,17405,0.01758660562336445
1677076643.1563761,17426,0.02228282205760479
1677076648.9318216,17436,0.027765583246946335
1677076653.5542634,17444,0.06045575439929962
1677076659.330164,17454,0.043694570660591125
1677076687.631605,17503,0.024219702929258347
1677076692.254978,17511,0.051135092973709106
1677076710.7357104,17543,0.07642671465873718
1677076718.821959,17557,0.009454798884689808
1677076722.2881534,17563,0.01957639679312706
1677076730.3724287,17577,0.02285090833902359
1677076735.5680394,17586,0.03570954501628876
1677076739.6116204,17593,0.0566997230052948
1677076740.1897902,17594,0.0587344691157341
1677076742.4998229,17598,0.06525550782680511
1677077025.5565977,17623,0.010966823436319828
1677077031.3327565,17633,0.034994352608919144
1677077033.6393108,17637,0.01111519429832697
1677077042.876551,17653,0.010699856095016003
1677077050.9567976,17667,0.06068791449069977
1677077071.748182,17703,0.010816412046551704
1677077076.3689318,17711,0.05758677423000336
1677077082.7178512,17722,0.09365513920783997
1677077111.0102272,17771,0.015680937096476555
1677077111.5862918,17772,0.035343997180461884
1677077114.47766,17777,0.0408453531563282
1677077130.0608516,17804,0.007792601827532053
1677077152.0041897,17842,0.015434221364557743
1677077216.1055562,17953,0.08983390778303146
1677077221.3006554,17962,0.0405757762491703
1677077230.5368865,17978,0.008174003101885319
1677077232.2704673,17981,0.024435197934508324
1677077237.4679692,17990,0.03105977363884449
1677077253.644661,18018,0.025118637830018997
1677077273.2643838,18052,0.044991228729486465
1677077273.8418665,18053,0.014907369390130043
1677077279.0433521,18062,0.01734047755599022
1677077280.7779155,18065,0.008454600349068642
1677077303.2937224,18104,0.1675097942352295
1677077317.7300513,18129,0.012160634621977806
1677077327.5486944,18146,0.036972932517528534
1677077352.9576235,18190,0.11127261072397232
1677077366.806944,18214,0.0053805699571967125
1677077379.5107646,18236,0.007838640362024307
1677077395.678294,18264,0.053324971348047256
1677077426.843795,18318,0.010281450115144253
1677077428.5778992,18321,0.03962777554988861
1677077452.2572298,18362,0.02806839905679226
1677077456.878451,18370,0.01095561496913433
1677077772.4450724,18451,0.027052411809563637
1677077773.0227726,18452,0.028946535661816597
1677077823.2948275,18539,0.02825355902314186
1677077827.9147425,18547,0.0474151074886322
1677077853.9072423,18592,0.04751008376479149
1677077888.5623653,18652,0.023530689999461174
1677077923.8140671,18713,0.01814347319304943
1677077927.8592951,18720,0.02350825071334839
1677077944.6102405,18749,0.024303199723362923
1677077965.9873154,18786,0.013192921876907349
1677077975.8043778,18803,0.04889967665076256
1677078000.0668821,18845,0.021245548501610756
1677078027.7962618,18893,0.018127717077732086
1677078050.8992472,18933,0.004736964590847492
1677078065.3386474,18958,0.023119725286960602
1677078076.322571,18977,0.020482666790485382
1677078079.214699,18982,0.039797328412532806
1677078092.4991403,19005,0.026485150679945946
1677078095.3895729,19010,0.027357283979654312
1677078098.2826316,19015,0.063862644135952
1677078105.2171316,19027,0.16961610317230225
1677078117.3612204,19048,0.009993977844715118
1677078144.530147,19095,0.0886496901512146
1677078156.690692,19116,0.01988186314702034
1677078178.0956001,19153,0.014141406863927841
1677078187.3596728,19169,0.02858368307352066
1677078489.5557346,19227,0.03110026940703392
1677078510.9081693,19264,0.01754024066030979
1677078514.9548347,19271,0.011541170999407768
1677078517.262362,19275,0.061215195804834366
1677078531.7036235,19300,0.013819626532495022
1677078546.713991,19326,0.12590515613555908
1677078593.4827662,19407,0.017820049077272415
1677078595.2142715,19410,0.02652028389275074
1677078598.1018212,19415,0.11028172820806503
1677078626.9779913,19465,0.11675900220870972
1677078638.5194237,19485,0.02220146358013153
1677078647.1885734,19500,0.016498180106282234
1677078648.9211955,19503,0.03756211698055267
1677078650.076766,19505,0.014057297259569168
1677078661.6248972,19525,0.017148341983556747
1677078665.0889153,19531,0.044844914227724075
1677078678.3778217,19554,0.017023449763655663
1677078692.8128986,19579,0.015501808375120163
1677078693.9652042,19581,0.010793544352054596
1677078701.4730337,19594,0.01226991880685091
1677078724.5643115,19634,0.01231912337243557
1677078728.027578,19640,0.014547917991876602
1677078736.1133049,19654,0.03365038335323334
1677078742.4617121,19665,0.03190124034881592
1677078747.6572971,19674,0.022234519943594933
1677078774.2172232,19720,0.019886428490281105
1677078778.2536182,19727,0.00907182227820158
1677078780.559936,19731,0.028611036017537117
1677078784.0250227,19737,0.011224706657230854
1677078818.0815458,19796,0.036200299859046936
1677078833.6543355,19823,0.04350927472114563
1677078846.937771,19846,0.006443201098591089
1677078887.3493748,19916,0.011712301522493362
1677078893.1249533,19926,0.019569000229239464
1677078900.0498588,19938,0.05425452068448067
1677078919.101974,19971,0.007935706526041031
1677078923.7201598,19979,0.013111591339111328
1677078928.9133182,19988,0.07940718531608582
1677078932.9522784,19995,0.050027746707201004
1677079224.7461157,20035,0.02770502306520939
1677079232.2654305,20048,0.036423612385988235
1677079235.155859,20053,0.1269855797290802
1677079238.620307,20059,0.027209345251321793
1677079240.35565,20062,0.009609818458557129
1677079284.2545028,20138,0.06347444653511047
1677079284.830202,20139,0.010514754801988602
1677079285.9874704,20141,0.019128330051898956
1677079310.2376301,20183,0.08087565004825592
1677079311.9721942,20186,0.03150777891278267
1677079329.8636918,20217,0.0175827294588089
1677079342.5666614,20239,0.004258588422089815
1677079345.4511988,20244,0.027763238176703453
1677079347.1789224,20247,0.03802847862243652
1677079350.0687485,20252,0.03315117210149765
1677079373.7407253,20293,0.025095075368881226
1677079382.3999534,20308,0.013874256052076817
1677079391.0560918,20323,0.04280010610818863
1677079396.2568715,20332,0.04702945426106453
1677079397.4116623,20334,0.1465686857700348
1677079408.3800786,20353,0.01839744672179222
1677079419.9354558,20373,0.0730593204498291
1677079425.7128682,20383,0.04089916869997978
1677079433.7997916,20397,0.013761607930064201
1677079457.4803553,20438,0.027414746582508087
1677079458.6374702,20440,0.04053499549627304
1677079471.3461702,20462,0.02220022678375244
1677079484.6302354,20485,0.012376157566905022
1677079508.2988148,20526,0.02208915911614895
1677079515.8027823,20539,0.04099272936582565
1677079516.3798842,20540,0.03264036774635315
1677079527.355158,20559,0.029015250504016876
1677079527.9310577,20560,0.010065300390124321
1677079529.08697,20562,0.024703828617930412
1677079531.9717193,20567,0.009065451100468636
1677079538.3201334,20578,0.00959409773349762
1677079580.4847188,20651,0.020825481042265892
1677079601.8533406,20688,0.0346001461148262
1677079602.4307234,20689,0.011712370440363884
1677079612.252796,20706,0.020841658115386963
1677079614.5628746,20710,0.008214591071009636
1677079635.938254,20747,0.046232372522354126
1677079653.8384407,20778,0.009479235857725143
1677079654.415188,20779,0.016125110909342766
1677079656.149102,20782,0.025213664397597313
1677079656.7267008,20783,0.0514354445040226
1677079676.3596067,20817,0.01743849739432335
1677079679.2435398,20822,0.026922693476080894
1677079952.926891,20831,0.015599329955875874
1677079966.7828069,20855,0.04723156616091728
1677079985.838965,20888,0.07536631077528
1677079999.699745,20912,0.028899384662508965
1677080000.2788317,20913,0.03736930713057518
1677080021.0631032,20949,0.014507142826914787
1677080042.9929085,20987,0.008219221606850624
1677080066.0890255,21027,0.03274551406502724
1677080069.555789,21033,0.017145654186606407
1677080070.709713,21035,0.01472550630569458
1677080071.2870157,21036,0.05158039182424545
1677080089.1937754,21067,0.023973233997821808
1677080094.3914697,21076,0.029719755053520203
1677080096.699607,21080,0.011037389747798443
1677080133.6565535,21144,0.015222612768411636
1677080171.2195573,21209,0.0549614280462265
1677080184.5065691,21232,0.029968736693263054
1677080193.7348065,21248,0.013382500037550926
1677080233.0014963,21316,0.05850166082382202
1677080234.7340312,21319,0.007017392665147781
1677080237.6174855,21324,0.015478059649467468
1677080276.3020198,21391,0.05961024761199951
1677080286.6992965,21409,0.029701896011829376
1677080329.9939017,21484,0.03229808807373047
1677080352.513541,21523,0.045102089643478394
1677080353.0893815,21524,0.013979732990264893
1677080389.4669979,21587,0.01888217404484749
1677080396.969676,21600,0.025595415383577347
1677080403.3235343,21611,0.07048303633928299
1677080694.365216,21650,0.00998060591518879
1677080702.4500673,21664,0.020619897171854973
1677080712.252202,21681,0.012893244624137878
1677080719.7638354,21694,0.07011250406503677
1677080736.5136356,21723,0.029492978006601334
1677080737.0898485,21724,0.007598616648465395
1677080760.757867,21765,0.01144473534077406
1677080774.6161685,21789,0.03159736096858978
1677080778.0753884,21795,0.010479731485247612
1677080789.6202023,21815,0.01860913075506687
1677080793.0815196,21821,0.011632096022367477
1677080805.2130249,21842,0.01409668754786253
1677080808.6787186,21848,0.014633855782449245
1677080835.8033085,21895,0.011871782131493092
1677080843.307601,21908,0.013089215382933617
1677080877.369314,21967,0.017923180013895035
1677080895.8535488,21999,0.009628767147660255
1677080899.8958213,22006,0.023176660761237144
1677080948.3923526,22090,0.02622409537434578
1677080959.944758,22110,0.023652635514736176
1677081023.4495256,22220,0.014418304897844791
1677081037.8845425,22245,0.036284733563661575
1677081039.038118,22247,0.01099588256329298
1677081045.3955226,22258,0.09770604968070984
1677081061.0092623,22285,0.039081674069166183
1677081065.0590043,22292,0.026499969884753227
1677081071.4191713,22303,0.019622651860117912
1677081074.3088765,22308,0.01530905719846487
1677081078.3585286,22315,0.017239995300769806
1677081078.9397125,22316,0.024567000567913055
1677081087.0349264,22330,0.006735534872859716
1677081103.2215254,22358,0.020408548414707184
1677081137.8736768,22418,0.017597712576389313
1677081143.0694625,22427,0.025482431054115295
1677081413.6024585,22430,0.008757551200687885
1677081433.2312238,22464,0.030892325565218925
1677081437.8480763,22472,0.004038848448544741
1677081456.891098,22505,0.025523878633975983
1677081458.0445464,22507,0.014522682875394821
1677081460.9308262,22512,0.015815673395991325
1677081479.3954077,22544,0.015866009518504143
1677081490.362744,22563,0.175080344080925
1677081531.915524,22635,0.022968612611293793
1677081533.0716805,22637,0.020267270505428314
1677081541.1487017,22651,0.027819262817502022
1677081560.7556407,22685,0.03190476819872856
1677081602.8886073,22758,0.014807610772550106
1677081606.9286523,22765,0.024327995255589485
1677081613.8577793,22777,0.020039604976773262
1677081642.1405506,22826,0.07888619601726532
1677081643.295365,22828,0.02520008198916912
1677081649.6441581,22839,0.01771552301943302
1677081650.218386,22840,0.014464887790381908
1677081653.1090205,22845,0.02214992605149746
1677081690.043834,22909,0.010542809963226318
1677081702.1605504,22930,0.04060375690460205
1677081703.8890123,22933,0.01857578754425049
1677081704.4652264,22934,0.010683371685445309
1677081717.7387989,22957,0.06946514546871185
1677081788.7214067,23080,0.0229438915848732
1677081791.0312114,23084,0.024500267580151558
1677081791.6091452,23085,0.04557977616786957
1677081801.4186606,23102,0.009380238130688667
1677081810.0729487,23117,0.036381687968969345
1677081815.8464968,23127,0.02503291144967079
1677081822.1942146,23138,0.027677547186613083
1677081825.079435,23143,0.016111191362142563
1677081825.6562564,23144,0.02561359666287899
1677081827.964277,23148,0.010668504051864147
1677081830.2760718,23152,0.0321480967104435
1677081833.7328706,23158,0.012045829556882381
1677081847.5866165,23182,0.01465153880417347
1677081853.361935,23192,0.011862548068165779
1677081868.3645885,23218,0.03816993162035942
1677081869.5170286,23220,0.006596059538424015
1677082143.3934433,23229,0.03147962689399719
1677082163.0216613,23263,0.01681678742170334
1677082176.3046038,23286,0.029598938301205635
1677082195.9398649,23320,0.025295810773968697
1677082205.7550786,23337,0.06388387084007263
1677082219.6073077,23361,0.016445523127913475
1677082230.5819392,23380,0.012867498211562634
1677082238.666788,23394,0.02282123826444149
1677082257.7202392,23427,0.027193283662199974
1677082322.9601612,23540,0.02516062930226326
1677082351.2561357,23589,0.0378798171877861
1677082386.4857886,23650,0.019115986302495003
1677082398.0366302,23670,0.006998528726398945
1677082404.394739,23681,0.06243935599923134
1677082415.9522753,23701,0.04336589574813843
1677082450.5963972,23761,0.007081910036504269
1677082458.1000206,23774,0.01928332820534706
1677082479.4638321,23811,0.05773023143410683
1677082491.0162017,23831,0.01736265979707241
1677082497.3661892,23842,0.035729702562093735
1677082547.0354624,23928,0.014950307086110115
1677082552.8152685,23938,0.030100973322987556
1677082592.6622505,24007,0.07555823773145676
1677082603.051922,24025,0.056509193032979965
1677082605.3585107,24029,0.01989647001028061
